word,category,genre,number,syllables,tonic
bosquejo,sustantivo,neutro,singular,bos que jo,2
bosquejos,sustantivo,neutro,plural,bos que jos,2
bosque,sustantivo,neutro,singular,bos que,1
bosques,sustantivo,neutro,plural,bos ques,1
bosquete,sustantivo,neutro,singular,bos que te,2
bosquetes,sustantivo,neutro,plural,bos que tes,2
botafuego,sustantivo,neutro,singular,bo ta fue go,3
botafuegos,sustantivo,neutro,plural,bo ta fue gos,3
botalón,sustantivo,neutro,singular,bo ta lón,3
botalones,sustantivo,neutro,plural,bo ta lo nes,3
botellazo,sustantivo,neutro,singular,bo te lla zo,3
botellazos,sustantivo,neutro,plural,bo te lla zos,3
botellero,sustantivo,neutro,singular,bo te lle ro,3
botelleros,sustantivo,neutro,plural,bo te lle ros,3
bote,sustantivo,neutro,singular,bo te,1
botes,sustantivo,neutro,plural,bo tes,1
botinero,sustantivo,neutro,singular,bo ti ne ro,3
botineros,sustantivo,neutro,plural,bo ti ne ros,3
boto,sustantivo,neutro,singular,bo to,1
botón,sustantivo,neutro,singular,bo tón,2
botones,sustantivo,neutro,plural,bo to nes,2
bóvido,sustantivo,neutro,singular,bó vi do,1
bóvidos,sustantivo,neutro,plural,bó vi dos,1
boxeo,sustantivo,neutro,singular,bo xe o,2
boyardo,sustantivo,neutro,singular,bo yar do,2
boyardos,sustantivo,neutro,plural,bo yar dos,2
bozalejo,sustantivo,neutro,singular,bo za le jo,3
bozalejos,sustantivo,neutro,plural,bo za le jos,3
bracero,sustantivo,neutro,singular,bra ce ro,2
braceros,sustantivo,neutro,plural,bra ce ros,2
bramido,sustantivo,neutro,singular,bra mi do,2
bramidos,sustantivo,neutro,plural,bra mi dos,2
brasero,sustantivo,neutro,singular,bra se ro,2
braseros,sustantivo,neutro,plural,bra se ros,2
bravío,sustantivo,neutro,singular,bra ví o,2
bravíos,sustantivo,neutro,plural,bra ví os,2
brazado,sustantivo,neutro,singular,bra za do,2
brazados,sustantivo,neutro,plural,bra za dos,2
brazo,sustantivo,neutro,singular,bra zo,1
brazos,sustantivo,neutro,plural,bra zos,1
brezo,sustantivo,neutro,singular,bre zo,1
bricolaje,sustantivo,neutro,singular,bri co la je,3
bricolajes,sustantivo,neutro,plural,bri co la jes,3
brillo,sustantivo,neutro,singular,bri llo,1
brinco,sustantivo,neutro,singular,brin co,1
brío,sustantivo,neutro,singular,brí o,1
brios,sustantivo,neutro,plural,brios,1
briscado,sustantivo,neutro,singular,bris ca do,2
briscados,sustantivo,neutro,plural,bris ca dos,2
brocado,sustantivo,neutro,singular,bro ca do,2
brocados,sustantivo,neutro,plural,bro ca dos,2
brocamantón,sustantivo,neutro,singular,bro ca man tón,4
brocamantones,sustantivo,neutro,plural,bro ca man to nes,4
bromo,sustantivo,neutro,singular,bro mo,1
bromos,sustantivo,neutro,plural,bro mos,1
bronceado,sustantivo,neutro,singular,bron ce a do,3
bronceados,sustantivo,neutro,plural,bron ce a dos,3
broqueles,sustantivo,neutro,plural,bro que les,2
brote,sustantivo,neutro,singular,bro te,1
brotes,sustantivo,neutro,plural,bro tes,1
brucero,sustantivo,neutro,singular,bru ce ro,2
bruceros,sustantivo,neutro,plural,bru ce ros,2
brujo,sustantivo,masculino,singular,bru jo,1
bruja,sustantivo,femenino,singular,bru ja,1
brujos,sustantivo,masculino,plural,bru jos,1
brujas,sustantivo,femenino,plural,bru jas,1
bruno,sustantivo,neutro,singular,bru no,1
brunos,sustantivo,neutro,plural,bru nos,1
bruñido,sustantivo,neutro,singular,bru ñi do,2
bruñidos,sustantivo,neutro,plural,bru ñi dos,2
buceo,sustantivo,neutro,singular,bu ce o,2
bucero,sustantivo,neutro,singular,bu ce ro,2
buceros,sustantivo,neutro,plural,bu ce ros,2
búfalo,sustantivo,neutro,singular,bú fa lo,1
búfalos,sustantivo,neutro,plural,bú fa los,1
bufido,sustantivo,neutro,singular,bu fi do,2
bufidos,sustantivo,neutro,plural,bu fi dos,2
búho,sustantivo,neutro,singular,bú ho,1
búhos,sustantivo,neutro,plural,bú hos,1
buitre,sustantivo,neutro,singular,bui tre,1
buitres,sustantivo,neutro,plural,bui tres,1
bujedo,sustantivo,neutro,singular,bu je do,2
bujedos,sustantivo,neutro,plural,bu je dos,2
bulo,sustantivo,neutro,singular,bu lo,1
bumerán,sustantivo,neutro,singular,bu me rán,3
bumeranes,sustantivo,neutro,plural,bu me ra nes,3
burgomaestre,sustantivo,neutro,singular,bur go ma es tre,4
burgomaestres,sustantivo,neutro,plural,bur go ma es tres,4
burgrave,sustantivo,neutro,singular,bur gra ve,2
burgraves,sustantivo,neutro,plural,bur gra ves,2
buriles,sustantivo,neutro,plural,bu ri les,2
burrero,sustantivo,neutro,singular,bu rre ro,2
burreros,sustantivo,neutro,plural,bu rre ros,2
buscador,sustantivo,neutro,singular,bus ca dor,3
buscadores,sustantivo,neutro,plural,bus ca do res,3
buscapersonas,sustantivo,neutro,singular,bus ca per so nas,4
buscapié,sustantivo,neutro,singular,bus ca pié,3
buscapiés,sustantivo,neutro,plural,bus ca piés,3
busca,sustantivo,neutro,singular,bus ca,1
buscas,sustantivo,neutro,plural,bus cas,1
buses,sustantivo,neutro,singular,bu ses,1
bus,sustantivo,neutro,singular,bus,1
buses,sustantivo,neutro,plural,bu ses,1
busto,sustantivo,neutro,singular,bus to,1
bustos,sustantivo,neutro,plural,bus tos,1
buzón,sustantivo,neutro,singular,bu zón,2
buzones,sustantivo,neutro,plural,bu zo nes,2
buzo,sustantivo,neutro,singular,bu zo,1
buzos,sustantivo,neutro,plural,bu zos,1
caballejo,sustantivo,neutro,singular,ca ba lle jo,3
caballejos,sustantivo,neutro,plural,ca ba lle jos,3
caballerato,sustantivo,neutro,singular,ca ba lle ra to,4
caballeratos,sustantivo,neutro,plural,ca ba lle ra tos,4
caballero,sustantivo,neutro,singular,ca ba lle ro,3
caballeros,sustantivo,neutro,plural,ca ba lle ros,3
caballerote,sustantivo,neutro,singular,ca ba lle ro te,4
caballerotes,sustantivo,neutro,plural,ca ba lle ro tes,4
caballo,sustantivo,neutro,singular,ca ba llo,2
caballos,sustantivo,neutro,plural,ca ba llos,2
caballón,sustantivo,neutro,singular,ca ba llón,3
caballones,sustantivo,neutro,plural,ca ba llo nes,3
cabello,sustantivo,neutro,singular,ca be llo,2
cabellos,sustantivo,neutro,plural,ca be llos,2
cabe,sustantivo,neutro,singular,ca be,1
cabes,sustantivo,neutro,plural,ca bes,1
cabestro,sustantivo,neutro,singular,ca bes tro,2
cabezal,sustantivo,neutro,singular,ca be zal,3
cabezales,sustantivo,neutro,plural,ca be za les,3
cabezudo,sustantivo,neutro,singular,ca be zu do,3
cabezudos,sustantivo,neutro,plural,ca be zu dos,3
cabildeo,sustantivo,neutro,singular,ca bil de o,3
cabildo,sustantivo,neutro,singular,ca bil do,2
cabildos,sustantivo,neutro,plural,ca bil dos,2
cablegrama,sustantivo,neutro,singular,ca ble gra ma,3
cablegramas,sustantivo,neutro,plural,ca ble gra mas,3
cable,sustantivo,neutro,singular,ca ble,1
cables,sustantivo,neutro,plural,ca bles,1
cabotaje,sustantivo,neutro,singular,ca bo ta je,3
cabotajes,sustantivo,neutro,plural,ca bo ta jes,3
cabracho,sustantivo,neutro,singular,ca bra cho,2
cabrachos,sustantivo,neutro,plural,ca bra chos,2
cabrahigar,sustantivo,neutro,singular,ca brahi gar,3
cabrahigares,sustantivo,neutro,plural,ca brahi ga res,3
cabrales,sustantivo,neutro,singular,ca bra les,2
cabrestante,sustantivo,neutro,singular,ca bres tan te,3
cabrestantes,sustantivo,neutro,plural,ca bres tan tes,3
cabrío,sustantivo,neutro,singular,ca brí o,2
cabríos,sustantivo,neutro,plural,ca brí os,2
cachetero,sustantivo,neutro,singular,ca che te ro,3
cacheteros,sustantivo,neutro,plural,ca che te ros,3
cacho,sustantivo,neutro,singular,ca cho,1
cacto,sustantivo,neutro,singular,cac to,1
cactos,sustantivo,neutro,plural,cac tos,1
café,sustantivo,neutro,singular,ca fé,2
cafés,sustantivo,neutro,plural,ca fés,2
cagarropa,sustantivo,neutro,singular,ca ga rro pa,3
cagarropas,sustantivo,neutro,plural,ca ga rro pas,3
cagatorio,sustantivo,neutro,singular,ca ga to rio,3
cagatorios,sustantivo,neutro,plural,ca ga to rios,3
cairel,sustantivo,neutro,singular,cai rel,2
caireles,sustantivo,neutro,plural,cai re les,2
calabocero,sustantivo,neutro,singular,ca la bo ce ro,4
calaboceros,sustantivo,neutro,plural,ca la bo ce ros,4
calabrote,sustantivo,neutro,singular,ca la bro te,3
calabrotes,sustantivo,neutro,plural,ca la bro tes,3
calado,sustantivo,neutro,singular,ca la do,2
calados,sustantivo,neutro,plural,ca la dos,2
calafateo,sustantivo,neutro,singular,ca la fa te o,4
calagozo,sustantivo,neutro,singular,ca la go zo,3
calagozos,sustantivo,neutro,plural,ca la go zos,3
calamar,sustantivo,neutro,singular,ca la mar,3
calamares,sustantivo,neutro,plural,ca la ma res,3
cálamo,sustantivo,neutro,singular,cá la mo,1
cálamos,sustantivo,neutro,plural,cá la mos,1
calar,sustantivo,neutro,singular,ca lar,2
calares,sustantivo,neutro,plural,ca la res,2
calavernario,sustantivo,neutro,singular,ca la ver na rio,4
calavernarios,sustantivo,neutro,plural,ca la ver na rios,4
calcaño,sustantivo,neutro,singular,cal ca ño,2
calcaños,sustantivo,neutro,plural,cal ca ños,2
calcetín,sustantivo,neutro,singular,cal ce tín,3
calcetines,sustantivo,neutro,plural,cal ce ti nes,3
calcinero,sustantivo,neutro,singular,cal ci ne ro,3
calcineros,sustantivo,neutro,plural,cal ci ne ros,3
calco,sustantivo,neutro,singular,cal co,1
cálculo,sustantivo,neutro,singular,cál cu lo,1
cálculos,sustantivo,neutro,plural,cál cu los,1
caldeamiento,sustantivo,neutro,singular,cal de a mien to,4
caldeamientos,sustantivo,neutro,plural,cal de a mien tos,4
caldeo,sustantivo,neutro,singular,cal de o,2
caldeos,sustantivo,neutro,plural,cal de os,2
caldibaldo,sustantivo,neutro,singular,cal di bal do,3
caldibaldos,sustantivo,neutro,plural,cal di bal dos,3
caldo,sustantivo,neutro,singular,cal do,1
caldos,sustantivo,neutro,plural,cal dos,1
calefactorio,sustantivo,neutro,singular,ca le fac to rio,4
calefactorios,sustantivo,neutro,plural,ca le fac to rios,4
caleidoscopio,sustantivo,neutro,singular,ca lei dos co pio,4
caleidoscopios,sustantivo,neutro,plural,ca lei dos co pios,4
calendario,sustantivo,neutro,singular,ca len da rio,3
calendarios,sustantivo,neutro,plural,ca len da rios,3
calesero,sustantivo,neutro,singular,ca le se ro,3
caleseros,sustantivo,neutro,plural,ca le se ros,3
caletre,sustantivo,neutro,singular,ca le tre,2
caletres,sustantivo,neutro,plural,ca le tres,2
calibre,sustantivo,neutro,singular,ca li bre,2
calibres,sustantivo,neutro,plural,ca li bres,2
calículo,sustantivo,neutro,singular,ca lí cu lo,2
calículos,sustantivo,neutro,plural,ca lí cu los,2
calidoscopio,sustantivo,neutro,singular,ca li dos co pio,4
calidoscopios,sustantivo,neutro,plural,ca li dos co pios,4
calientaplatos,sustantivo,neutro,singular,ca lien ta pla tos,4
calimaco,sustantivo,neutro,singular,ca li ma co,3
calimacos,sustantivo,neutro,plural,ca li ma cos,3
callejero,sustantivo,neutro,singular,ca lle je ro,3
callejeros,sustantivo,neutro,plural,ca lle je ros,3
callejón,sustantivo,neutro,singular,ca lle jón,3
callejones,sustantivo,neutro,plural,ca lle jo nes,3
callo,sustantivo,neutro,singular,ca llo,1
calmazo,sustantivo,neutro,singular,cal ma zo,2
calmazos,sustantivo,neutro,plural,cal ma zos,2
calorífero,sustantivo,neutro,singular,ca lo rí fe ro,3
caloríferos,sustantivo,neutro,plural,ca lo rí fe ros,3
calorímetro,sustantivo,neutro,singular,ca lo rí me tro,3
calorímetros,sustantivo,neutro,plural,ca lo rí me tros,3
caló,sustantivo,neutro,singular,ca ló,2
calzado,sustantivo,masculino,singular,cal za do,2
calzada,sustantivo,femenino,singular,cal za da,2
calzados,sustantivo,masculino,plural,cal za dos,2
calzadas,sustantivo,femenino,plural,cal za das,2
calzoncillo,sustantivo,neutro,singular,cal zon ci llo,3
calzoncillos,sustantivo,neutro,plural,cal zon ci llos,3
camafeo,sustantivo,neutro,singular,ca ma fe o,3
camafeos,sustantivo,neutro,plural,ca ma fe os,3
camaleón,sustantivo,neutro,singular,ca ma le ón,4
camaleones,sustantivo,neutro,plural,ca ma le o nes,4
camarico,sustantivo,neutro,singular,ca ma ri co,3
camaricos,sustantivo,neutro,plural,ca ma ri cos,3
camarlengo,sustantivo,neutro,singular,ca mar len go,3
camarlengos,sustantivo,neutro,plural,ca mar len gos,3
camarón,sustantivo,neutro,singular,ca ma rón,3
camarones,sustantivo,neutro,plural,ca ma ro nes,3
cámaro,sustantivo,neutro,singular,cá ma ro,1
cámaros,sustantivo,neutro,plural,cá ma ros,1
camarote,sustantivo,neutro,singular,ca ma ro te,3
camarotes,sustantivo,neutro,plural,ca ma ro tes,3
camastro,sustantivo,neutro,singular,ca mas tro,2
camastros,sustantivo,neutro,plural,ca mas tros,2
cambio,sustantivo,neutro,singular,cam bio,1
cambios,sustantivo,neutro,plural,cam bios,1
camello,sustantivo,neutro,singular,ca me llo,2
camillero,sustantivo,neutro,singular,ca mi lle ro,3
camilleros,sustantivo,neutro,plural,ca mi lle ros,3
camilo,sustantivo,neutro,singular,ca mi lo,2
camilos,sustantivo,neutro,plural,ca mi los,2
camino,sustantivo,neutro,singular,ca mi no,2
caminos,sustantivo,neutro,plural,ca mi nos,2
campano,sustantivo,masculino,singular,cam pa no,2
campaña,sustantivo,femenino,singular,cam pa ña,2
campanos,sustantivo,masculino,plural,cam pa nos,2
campanas,sustantivo,femenino,plural,cam pa nas,2
campestre,sustantivo,neutro,singular,cam pes tre,2
campestres,sustantivo,neutro,plural,cam pes tres,2
campo,sustantivo,neutro,singular,cam po,1
campos,sustantivo,neutro,plural,cam pos,1
camposanto,sustantivo,neutro,singular,cam po san to,3
camposantos,sustantivo,neutro,plural,cam po san tos,3
canceles,sustantivo,neutro,plural,can ce les,2
candado,sustantivo,neutro,singular,can da do,2
candados,sustantivo,neutro,plural,can da dos,2
candamos,sustantivo,neutro,plural,can da mos,2
candilejo,sustantivo,neutro,singular,can di le jo,3
candilejos,sustantivo,neutro,plural,can di le jos,3
cangrejo,sustantivo,neutro,singular,can gre jo,2
cangrejos,sustantivo,neutro,plural,can gre jos,2
cánido,sustantivo,neutro,singular,cá ni do,1
cánidos,sustantivo,neutro,plural,cá ni dos,1
cansancio,sustantivo,neutro,singular,can san cio,2
cansancios,sustantivo,neutro,plural,can san cios,2
cantar,sustantivo,neutro,singular,can tar,2
cantares,sustantivo,neutro,plural,can ta res,2
cante,sustantivo,neutro,singular,can te,1
cantes,sustantivo,neutro,plural,can tes,1
canto,sustantivo,neutro,singular,can to,1
cantones,sustantivo,neutro,plural,can to nes,2
cantueso,sustantivo,neutro,singular,can tue so,2
cantuesos,sustantivo,neutro,plural,can tue sos,2
cañacoro,sustantivo,neutro,singular,ca ña co ro,3
cañacoros,sustantivo,neutro,plural,ca ña co ros,3
cañar,sustantivo,neutro,singular,ca ñar,2
cañares,sustantivo,neutro,plural,ca ña res,2
cañaveral,sustantivo,neutro,singular,ca ña ve ral,4
cañaverales,sustantivo,neutro,plural,ca ña ve ra les,4
caño,sustantivo,neutro,singular,ca ño,1
caños,sustantivo,neutro,plural,ca ños,1
capelo,sustantivo,neutro,singular,ca pe lo,2
capelos,sustantivo,neutro,plural,ca pe los,2
capilar,sustantivo,neutro,singular,ca pi lar,3
capilares,sustantivo,neutro,plural,ca pi la res,3
capillejo,sustantivo,neutro,singular,ca pi lle jo,3
capillejos,sustantivo,neutro,plural,ca pi lle jos,3
capitalismo,sustantivo,neutro,singular,ca pi ta lis mo,4
capitalismos,sustantivo,neutro,plural,ca pi ta lis mos,4
capitular,sustantivo,neutro,singular,ca pi tu lar,4
capitulares,sustantivo,neutro,plural,ca pi tu la res,4
capones,sustantivo,neutro,plural,ca po nes,2
capó,sustantivo,neutro,singular,ca pó,2
capo,sustantivo,neutro,singular,ca po,1
capote,sustantivo,neutro,singular,ca po te,2
capotes,sustantivo,neutro,plural,ca po tes,2
carabao,sustantivo,neutro,singular,ca ra ba o,3
carabaos,sustantivo,neutro,plural,ca ra ba os,3
carabinazo,sustantivo,neutro,singular,ca ra bi na zo,4
carabinazos,sustantivo,neutro,plural,ca ra bi na zos,4
carabinero,sustantivo,neutro,singular,ca ra bi ne ro,4
carabineros,sustantivo,neutro,plural,ca ra bi ne ros,4
caracas,sustantivo,neutro,singular,ca ra cas,2
caracha,sustantivo,neutro,singular,ca ra cha,2
carachas,sustantivo,neutro,plural,ca ra chas,2
caracol,sustantivo,neutro,singular,ca ra col,3
caracoles,sustantivo,neutro,plural,ca ra co les,3
carácter,sustantivo,neutro,singular,ca rác ter,2
caracteres,sustantivo,neutro,singular,ca rac te res,3
carajo,sustantivo,neutro,singular,ca ra jo,2
carajos,sustantivo,neutro,plural,ca ra jos,2
carambillo,sustantivo,neutro,singular,ca ram bi llo,3
carambillos,sustantivo,neutro,plural,ca ram bi llos,3
carambolo,sustantivo,neutro,singular,ca ram bo lo,3
carambolos,sustantivo,neutro,plural,ca ram bo los,3
caramelo,sustantivo,neutro,singular,ca ra me lo,3
caramelos,sustantivo,neutro,plural,ca ra me los,3
caramillar,sustantivo,neutro,singular,ca ra mi llar,4
caramillares,sustantivo,neutro,plural,ca ra mi lla res,4
caramillo,sustantivo,neutro,singular,ca ra mi llo,3
caramillos,sustantivo,neutro,plural,ca ra mi llos,3
caramujo,sustantivo,neutro,singular,ca ra mu jo,3
caramujos,sustantivo,neutro,plural,ca ra mu jos,3
caramuzal,sustantivo,neutro,singular,ca ra mu zal,4
caramuzales,sustantivo,neutro,plural,ca ra mu za les,4
caranegra,sustantivo,neutro,singular,ca ra ne gra,3
caranegras,sustantivo,neutro,plural,ca ra ne gras,3
carapato,sustantivo,neutro,singular,ca ra pa to,3
carapatos,sustantivo,neutro,plural,ca ra pa tos,3
carapico,sustantivo,neutro,singular,ca ra pi co,3
carapicos,sustantivo,neutro,plural,ca ra pi cos,3
cara,sustantivo,neutro,singular,ca ra,1
caras,sustantivo,neutro,plural,ca ras,1
carate,sustantivo,neutro,singular,ca ra te,2
carates,sustantivo,neutro,plural,ca ra tes,2
caravanero,sustantivo,neutro,singular,ca ra va ne ro,4
caravaneros,sustantivo,neutro,plural,ca ra va ne ros,4
caray,sustantivo,neutro,singular,ca ray,2
carbonato,sustantivo,neutro,singular,car bo na to,3
carboneo,sustantivo,neutro,singular,car bo ne o,3
carbones,sustantivo,neutro,plural,car bo nes,2
carbono,sustantivo,neutro,singular,car bo no,2
carborundo,sustantivo,neutro,singular,car bo run do,3
carborundos,sustantivo,neutro,plural,car bo run dos,3
carbúnculo,sustantivo,neutro,singular,car bún cu lo,2
carbúnculos,sustantivo,neutro,plural,car bún cu los,2
carburo,sustantivo,neutro,singular,car bu ro,2
carcamal,sustantivo,neutro,singular,car ca mal,3
carcamales,sustantivo,neutro,plural,car ca ma les,3
cardado,sustantivo,neutro,singular,car da do,2
cardados,sustantivo,neutro,plural,car da dos,2
cardo,sustantivo,neutro,singular,car do,1
cardos,sustantivo,neutro,plural,car dos,1
careo,sustantivo,neutro,singular,ca re o,2
carey,sustantivo,neutro,singular,ca rey,2
cargo,sustantivo,neutro,singular,car go,1
cargos,sustantivo,neutro,plural,car gos,1
cariño,sustantivo,neutro,singular,ca ri ño,2
cariños,sustantivo,neutro,plural,ca ri ños,2
carmenes,sustantivo,neutro,plural,car me nes,2
carmesí,sustantivo,neutro,singular,car me sí,3
carmesís,sustantivo,neutro,plural,car me sís,3
carmines,sustantivo,neutro,plural,car mi nes,2
carnereamiento,sustantivo,neutro,singular,car ne re a mien to,5
carnereamientos,sustantivo,neutro,plural,car ne re a mien tos,5
carnerero,sustantivo,neutro,singular,car ne re ro,3
carnereros,sustantivo,neutro,plural,car ne re ros,3
carnero,sustantivo,neutro,singular,car ne ro,2
carneros,sustantivo,neutro,plural,car ne ros,2
carnet,sustantivo,neutro,singular,car net,2
carnetes,sustantivo,neutro,plural,car ne tes,2
carnívoro,sustantivo,neutro,singular,car ní vo ro,2
carnívoros,sustantivo,neutro,plural,car ní vo ros,2
carpelo,sustantivo,neutro,singular,car pe lo,2
carpelos,sustantivo,neutro,plural,car pe los,2
carpo,sustantivo,neutro,singular,car po,1
carraspeo,sustantivo,neutro,singular,ca rras pe o,3
